,T_ext,T_ext1,T_ext2
5375,16.7,20.99028262,18.63263152
5376,16.7,20.85352274,18.36167597
5377,16.7,20.7035164,18.18739956
5378,15.6,20.54406853,17.59365412
5379,16.1,20.38618993,17.56386014
5380,15.6,20.2269352,17.25695814
5381,15,20.06691479,16.85360037
5382,16.1,19.91292407,17.13287341
5383,18.3,19.77762887,18.06697246
5384,21.7,19.68836829,19.73976424
5385,23.9,19.67097561,21.19019452
5386,25,19.73812345,22.20049142
5387,26.7,19.88624936,23.37265636
5388,27.2,20.09497747,24.0860968
5389,28.3,20.349838,24.93508994
5390,27.2,20.62327123,24.88039452
5391,27.2,20.89862367,25.02762748
5392,27.8,21.16146126,25.42926712
5393,26.1,21.39526399,24.92048984
5394,25.6,21.60406472,24.65604961
5395,19.4,21.74751278,22.00297078
5396,20,21.81817916,21.49584013
5397,20,21.80299186,21.19073805
5398,21.1,21.73492469,21.45389351
5399,21.1,21.65061138,21.44752089
5400,21.1,21.57304568,21.41078617
5401,21.1,21.50887398,21.37227757
5402,21.1,21.45470099,21.33681688
5403,21.1,21.40833805,21.30538789
5404,20,21.3624538,20.81479792
5405,19.4,21.31148848,20.40266469
5406,19.4,21.25038139,20.2370855
5407,21.1,21.18603893,20.84932192
5408,21.1,21.12848113,20.9833227
5409,22.2,21.09488688,21.49661371
5410,25,21.09974761,22.83509161
5411,25.6,21.14692727,23.51650198
5412,25.6,21.24105668,23.82495745
5413,23.9,21.36135649,23.30611272
5414,23.3,21.4817584,22.98719754
5415,20,21.56394425,21.52617038
5416,19.4,21.59539433,20.84672169
5417,20.6,21.57631569,21.06305837
5418,20,21.51904792,20.78389976
5419,20,21.44921144,20.66579484
5420,20,21.37638388,20.58681341
5421,19.4,21.30244651,20.27353544
5422,19.4,21.22843123,20.15033367
5423,17.8,21.14204911,19.39684126
5424,17.2,21.04153152,18.88612408
5425,17.2,20.92381223,18.6596441
5426,17.2,20.79365385,18.51109996
5427,17.2,20.66218219,18.39938303
5428,16.7,20.53063501,18.0992346
5429,17.8,20.41068313,18.42602558
5430,18.3,20.30408346,18.67625287
5431,19.4,20.22077336,19.19542681
5432,20.6,20.16865048,19.8515294
5433,22.2,20.15832163,20.74509443
5434,23.9,20.19728129,21.77745956
5435,23.9,20.28098878,22.16841584
5436,24.4,20.40516067,22.61303701
5437,22.8,20.54543906,22.1668914
5438,22.8,20.6827444,22.12901331
5439,22.8,20.80204432,22.14978577
5440,23.3,20.90239416,22.39310195
5441,21.7,20.98065858,21.81573182
5442,20.6,21.037835,21.22055322
5443,20,21.06614911,20.78080939
5444,20,21.06173095,20.61068517
5445,19.4,21.02957437,20.25901909
5446,18.9,20.97386299,19.90685881
5447,18.3,20.89879546,19.50358079
5448,17.2,20.80801194,18.86886636
5449,16.1,20.69619232,18.15843896
5450,15,20.5559911,17.40487829
5451,15,20.39148547,17.08414107
5452,15,20.21162551,16.8757012
5453,15,20.02707127,16.7191815
5454,15.6,19.85135443,16.84635072
5455,17.8,19.70186633,17.74218818
5456,18.9,19.58986902,18.42631906
5457,20.6,19.53057476,19.36814024
5458,21.7,19.52741718,20.15726863
5459,22.2,19.57756966,20.68455186
5460,21.7,19.66564075,20.72744725
5461,23.3,19.77948027,21.50690386
5462,22.8,19.9030675,21.58582787
5463,23.3,20.03538331,21.91448973
5464,22.8,20.16570975,21.86623315
5465,22.2,20.28742597,21.6680416
5466,21.1,20.38904034,21.19094295
5467,20.6,20.46222426,20.86120732
5468,19.4,20.49951003,20.24693064
5469,18.3,20.4979338,19.58120752
5470,17.8,20.45928282,19.12527648
5471,15,20.37509974,17.74132296
5472,13.9,20.24757033,16.80080402
5473,14.4,20.0789962,16.59811775
5474,14.4,19.88058924,16.3930231
5475,13.3,19.67013382,15.76446546
5476,12.2,19.45491979,15.03030837
5477,12.2,19.23380913,14.70998842
5478,13.9,19.01435816,15.21043352
5479,17.2,18.82520922,16.6434108
5480,19.4,18.69413682,17.95047207
5481,21.7,18.65002593,19.36076743
5482,23.3,18.69818139,20.5553268
5483,23.9,18.82319936,21.30681463
5484,25,19.00750124,22.15429443
5485,25.6,19.23101076,22.80461785
5486,25,19.47325449,22.89532808
5487,24.4,19.71560711,22.81308945
5488,23.9,19.9377447,22.68154145
5489,22.8,20.12534464,22.24974692
5490,21.7,20.27143718,21.70683078
5491,20.6,20.37066385,21.095745
5492,18.9,20.41740125,20.18225454
5493,18.3,20.41344708,19.61879413
5494,17.8,20.36325836,19.1623927
5495,16.7,20.27369537,18.48402243
5496,17.2,20.16123472,18.41674964
5497,15,20.02439701,17.37532146
5498,13.9,19.86822033,16.54216574
5499,13.3,19.68689155,15.92969713
5500,13.3,19.48180835,15.62110191
5501,13.3,19.26442351,15.4063957
5502,14.4,19.05312949,15.70302396
5503,18.3,18.87728089,17.34474883
5504,20.6,18.76213159,18.75052526
5505,22.8,18.73805614,20.16045722
5506,23.9,18.8060899,21.15865792
5507,25,18.95090005,22.07212965
5508,25,19.14847545,22.49724525
5509,25,19.37415504,22.78004662
5510,24.4,19.6036148,22.7402357
5511,24.4,19.82083858,22.83619917
5512,24.4,20.01721015,22.9382643
5513,23.3,20.18665463,22.56874342
5514,22.2,20.32500137,22.05357998
5515,20.6,20.421935,21.24752038
5516,19.4,20.46948983,20.49272036
5517,18.3,20.46417746,19.75503082
5518,18.3,20.41352881,19.46352541
5519,16.1,20.31905023,18.36120217
5520,16.1,20.19507213,17.96541841
5521,14.4,20.03813375,17.01272668
5522,13.9,19.8547395,16.42224425
5523,13.9,19.65095771,16.11851775
5524,13.3,19.43326472,15.6531425
5525,13.9,19.21657141,15.66638092
5526,14.4,19.00982417,15.77701926
5527,17.8,18.83791997,17.16938559
5528,20.6,18.72347619,18.70886989
5529,22.8,18.69315014,20.14009413
5530,24.4,18.75773171,21.35462454
5531,25,18.90239847,22.12134491
5532,25.6,19.1067737,22.77036878
5533,25.6,19.34544923,23.11645125
5534,26.1,19.59769897,23.57282233
5535,26.1,19.84826291,23.82674604
5536,25.6,20.08796778,23.80599891
5537,25,20.30838369,23.64581764
5538,24.4,20.5006405,23.41657615
5539,23.9,20.66104356,23.18325346
5540,23.9,20.79020255,23.13825677
5541,23.3,20.89076111,22.88140108
5542,22.8,20.96691118,22.60665887
5543,21.7,21.01602637,22.05850478
5544,20,21.03238134,21.16651817
5545,20,21.01480982,20.86334457
5546,21.1,20.97093726,21.15661571
5547,21.1,20.91564909,21.17711862
5548,21.7,20.86909079,21.41530195
5549,21.7,20.83719269,21.46943117
5550,21.7,20.814245,21.48843182
5551,22.2,20.80503964,21.70661227
5552,22.8,20.8140587,22.02382286
5553,24.4,20.84290011,22.80464971
5554,26.1,20.90068721,23.77808981
5555,26.7,20.99485509,24.38512782
5556,27.8,21.13091313,25.13178945
5557,28.9,21.30459052,25.91771809
5558,27.8,21.49881469,25.80125902
5559,28.9,21.70841398,26.35850527
5560,27.2,21.90854614,25.88208811
5561,27.8,22.09588944,26.09011579
5562,26.1,22.25243756,25.46946653
5563,23.3,22.36487585,24.15583274
5564,22.2,22.42249853,23.30300657
5565,20,22.40951747,22.04570626
5566,19.4,22.33274774,21.32919533
5567,18.3,22.19881471,20.51910477
5568,18.9,22.03046982,20.40638978
5569,17.8,21.84023832,19.77564683
5570,17.2,21.64267968,19.24423529
5571,16.1,21.43682375,18.51657904
5572,16.1,21.22357778,18.19394197
5573,16.7,21.00921389,18.228567
5574,16.7,20.80173614,18.13439209
5575,21.1,20.63252078,19.88853386
5576,22.8,20.51795762,21.05733294
5577,25.6,20.48969921,22.6496129
5578,27.2,20.55410093,23.89511371
5579,28.3,20.7023643,24.8840565
5580,28.9,20.91546565,25.60125904
5581,29.4,21.17005645,26.19441459
5582,30.6,21.45063008,27.03174535
5583,29.4,21.73577361,26.91726697
5584,28.9,22.01388605,26.82948225
5585,27.8,22.26431925,26.43906076
5586,27.2,22.47599237,26.14157568
5587,26.1,22.64115117,25.62209867
5588,25,22.75889184,25.01967767
5589,23.9,22.82967823,24.36435331
5590,24.4,22.86130298,24.34269172
5591,23.9,22.85979751,24.06511637
5592,23.9,22.84148497,23.95097163
5593,22.8,22.81013701,23.41624403
5594,22.8,22.76844527,23.22896401
5595,23.3,22.71776427,23.32906843
5596,22.8,22.66309835,23.10192659
5597,22.8,22.61034929,23.01248752
5598,22.8,22.56093961,22.95354234
5599,22.2,22.51213758,22.65571672
5600,21.7,22.46024937,22.33468001
5601,22.2,22.40582972,22.41458454
5602,23.3,22.35483487,22.85609069
5603,23.9,22.31785968,23.2148101
5604,25,22.3083005,23.79525995
5605,25.6,22.32964153,24.24468775
5606,26.7,22.38330559,24.89149638
5607,28.3,22.47009275,25.81386482
5608,28.3,22.58704185,26.16321324
5609,28.9,22.73378526,26.6287621
5610,27.8,22.89320936,26.39357129
5611,26.7,23.0461552,25.95373167
5612,25.6,23.17224705,25.40812297
5613,24.4,23.25637594,24.75127862
5614,24.4,23.29860334,24.53707026
5615,24.4,23.30665543,24.42533434
5616,22.8,23.28691765,23.68124956
5617,22.8,23.24784204,23.43500495
5618,22.8,23.18982736,23.29561421
5619,22.8,23.12069128,23.19917586
5620,22.2,23.04535687,22.87371833
5621,21.7,22.97020335,22.53124248
5622,21.7,22.89410317,22.38323082
5623,21.7,22.81364778,22.28543915
5624,21.7,22.73261029,22.21140383
5625,22.2,22.65767247,22.3625255
5626,21.1,22.58584252,21.91177041
5627,21.1,22.51846374,21.76655504
5628,21.1,22.44963066,21.68109418
5629,21.1,22.37897775,21.61871835
5630,21.7,22.31345267,21.8219308
5631,21.7,22.25564535,21.85504019
5632,20.6,22.20052359,21.39580497
5633,20.6,22.14993101,21.25564196
5634,20.6,22.09513795,21.17719232
5635,20,22.03102786,20.86910759
5636,20,21.96245426,20.75196046
5637,20,21.89189651,20.67783742
5638,20.6,21.82405854,20.87473746
5639,21.1,21.76404522,21.11432995
5640,21.1,21.71717054,21.17700759
5641,20.6,21.67943904,20.99195897
5642,20,21.64437411,20.68956417
5643,20,21.60689212,20.58876874
5644,19.4,21.5575745,20.27814101
5645,20,21.50643277,20.41552715
5646,20,21.45415946,20.41860991
5647,20.6,21.40697718,20.65771511
5648,20.6,21.36893166,20.7158495
5649,21.1,21.34389525,20.94941925
5650,21.7,21.33306328,21.27465257
5651,21.7,21.33460285,21.38620829
5652,22.2,21.34952489,21.65914511
5653,22.8,21.37711214,22.01550591
5654,22.2,21.41394169,21.90002523
5655,22.2,21.4564848,21.90998559
5656,22.8,21.49866371,22.18449252
5657,22.2,21.53465664,22.02726871
5658,21.7,21.56536308,21.80061627
5659,20.6,21.58298836,21.27949512
5660,20.6,21.58589944,21.1193084
5661,20,21.5676488,20.78287602
5662,19.4,21.52826045,20.40176021
5663,21.1,21.48442746,20.96553758
5664,20,21.42857428,20.61744655
5665,19.4,21.37280135,20.26972294
5666,18.3,21.3117198,19.67992432
5667,18.9,21.24065953,19.71987517
5668,18.9,21.16211692,19.66673023
5669,17.2,21.0712654,18.89819115
5670,18.3,20.97864413,19.10589219
5671,19.4,20.88714962,19.55549937
5672,21.1,20.81414215,20.37067503
5673,22.2,20.77782175,21.07748281
5674,23.3,20.78730618,21.79848481
5675,23.9,20.84080342,22.33359771
5676,24.4,20.93163357,22.78837576
5677,25,21.04959674,23.26169468
5678,24.4,21.18101346,23.23290961
5679,24.4,21.3173097,23.31163017
5680,23.3,21.44078035,22.92716916
5681,22.8,21.54306559,22.65053669
5682,21.7,21.61435394,22.11560336
5683,20.6,21.64907426,21.49075094
5684,20,21.64561954,21.02222453
5685,18.9,21.60361991,20.36529147
5686,19.4,21.53493619,20.32140187
5687,18.9,21.45010448,20.01729504
5688,17.8,21.34885942,19.41312859
5689,18.3,21.24076564,19.39063834
5690,17.2,21.1217693,18.84247468
5691,17.2,20.99598662,18.6300235
5692,17.2,20.86387802,18.49359143
5693,18.9,20.73966878,19.10604413
5694,18.9,20.63595023,19.23212856
5695,20.6,20.5670773,19.98734263
5696,20.6,20.53139064,20.20952972
5697,21.7,20.53164914,20.78360125
5698,22.2,20.56202949,21.19877589
5699,22.8,20.61889703,21.6316986
5700,23.9,20.70210273,22.28350216
5701,25,20.81111261,23.00466627
5702,26.7,20.95015887,24.018039
5703,25.6,21.11284761,23.95466945
5704,25,21.28975838,23.81704329
5705,22.8,21.44927794,22.93047194
5706,23.3,21.57826425,22.93008273
5707,22.2,21.66044968,22.44712149
5708,22.2,21.70639679,22.3057896
5709,22.2,21.72972805,22.23778756
5710,21.7,21.73679779,21.9871137
5711,21.1,21.72984765,21.64663931
5712,21.1,21.70904669,21.52215849
5713,20,21.67269485,20.98562699
5714,20.6,21.62669055,21.0510742
5715,19.4,21.55921983,20.50978368
5716,19.4,21.48453473,20.32222283
5717,18.9,21.40097842,19.99943598
5718,18.9,21.30994663,19.8561924
5719,23.3,21.23697862,21.61244433
5720,24.4,21.19729968,22.54436365
5721,26.1,21.2234991,23.61940509
5722,27.2,21.32076809,24.50061424
5723,28.3,21.47713276,25.35124176
5724,28.3,21.67396573,25.7364662
5725,27.2,21.88717527,25.52855442
5726,27.2,22.09705719,25.58550193
5727,27.2,22.28930163,25.66913398
5728,27.2,22.46012615,25.7507658
5729,26.1,22.60687569,25.36255895
5730,25,22.72729937,24.83126184
5731,23.3,22.80868548,23.96934222
5732,22.8,22.8456389,23.48528602
5733,22.2,22.8377613,23.02818598
5734,22.2,22.79621975,22.83093789
5735,22.2,22.73509161,22.70694421
5736,21.7,22.66369039,22.40711084
5737,21.7,22.58897492,22.27659927
5738,21.7,22.51389949,22.18902231
5739,21.7,22.44079671,22.12195643
5740,21.7,22.37192546,22.06781308
5741,21.7,22.31170191,22.02280415
5742,21.7,22.25885525,21.9847256
5743,21.7,22.21087069,21.95221533
5744,21.7,22.16774245,21.92430002
5745,23.3,22.13703699,22.57388717
5746,24.4,22.12588388,23.213545
5747,24.4,22.14229833,23.43427911
5748,26.1,22.19483767,24.27353343
5749,26.7,22.27503356,24.81941388
5750,28.3,22.38945822,25.73886808
5751,26.7,22.52803109,25.42295105
5752,26.1,22.67691387,25.19559609
5753,26.1,22.8149006,25.18181072
5754,26.1,22.92890735,25.20389361
5755,25,23.01593162,24.77131145
5756,23.3,23.07390889,23.95164559
5757,22.8,23.09694104,23.49088988
5758,22.2,23.0810022,23.04803913
5759,22.2,23.034708,22.86004947
5760,22.2,22.97124636,22.74232571
5761,21.1,22.89477501,22.19423689
5762,21.1,22.81087842,21.99282787
5763,21.1,22.7201213,21.868794
5764,21.1,22.62667572,21.77767556
5765,21.1,22.53698117,21.70572397
5766,21.1,22.45631511,21.64656681
5767,21.7,22.38583061,21.84937896
5768,22.8,22.33032483,22.34402041
5769,23.3,22.29674672,22.6922949
5770,25.6,22.29735331,23.78715996
5771,26.1,22.33635187,24.35177425
5772,27.8,22.42102561,25.32399005
5773,28.3,22.54570188,25.90832254
5774,29.4,22.70963744,26.66238558
5775,27.8,22.89220537,26.32268102
5776,27.2,23.07492291,26.09473801
5777,26.7,23.237325,25.87591527
5778,25.6,23.36571723,25.38044781
5779,23.9,23.44929245,24.53486178
5780,22.2,23.48186722,23.55621429
5781,21.1,23.45845367,22.74831284
5782,20,23.37949115,21.95470516
5783,18.3,23.24987848,20.90019096
5784,17.8,23.08107299,20.26395459
5785,17.2,22.8788674,19.68127371
5786,17.2,22.6561715,19.37755117
5787,16.7,22.42441147,18.95117099
5788,15.6,22.18940146,18.25680998
5789,15,21.95183735,17.69672908
5790,15,21.7102666,17.41238599
5791,18.3,21.48508014,18.59880951
5792,20,21.29584184,19.56057393
5793,21.7,21.17266524,20.56496352
5794,22.8,21.1240479,21.37409371
5795,23.9,21.14369582,22.15975244
5796,25,21.22090269,22.95008503
5797,26.1,21.34215981,23.75218567
5798,27.8,21.50344787,24.82053626
5799,27.8,21.69766751,25.26065848
5800,27.8,21.91567979,25.54249388
5801,27.2,22.13781223,25.49943042
5802,25.6,22.34121433,24.91824539
5803,23.3,22.50341386,23.85127477
5804,22.2,22.60797007,23.09191853
5805,20,22.64087822,21.89433557
5806,20,22.61080231,21.47537402
5807,18.9,22.52448651,20.77517692
5808,18.9,22.40267172,20.47807765
5809,18.3,22.25848102,20.03424898
5810,17.8,22.10162368,19.6078124
5811,17.8,21.93910566,19.3950269
5812,16.7,21.7696431,18.78139658
5813,16.7,21.59783437,18.52724666
5814,16.7,21.42346512,18.35858098
5815,19.4,21.26445351,19.36557832
5816,22.8,21.14687015,21.02418147
5817,24.4,21.09862876,22.20192538
5818,28.3,21.14944642,24.29895392
5819,26.7,21.28422582,24.37262365
5820,25.6,21.47664938,24.14674618
5821,25,21.68157693,23.95906354
5822,23.9,21.86044486,23.51407683
5823,23.9,22.00384436,23.42826591
5824,23.9,22.11043293,23.41202288
5825,22.8,22.18588132,22.95461556
5826,21.7,22.23364992,22.36976286
5827,21.1,22.24941413,21.9272642
5828,20.6,22.23203292,21.54194569
5829,20.6,22.1854391,21.37646071
5830,19.2,22.11620975,20.68269208
5831,17.7,22.02583404,19.802753
5832,16.3,21.90441689,18.87908357
5833,14.9,21.7408272,17.91252995
5834,13.5,21.53467101,16.9119209
5835,12,21.28757109,15.84151109
5836,10.6,21.00060776,14.77764035
5837,10,20.68093952,14.03659031
5838,10.6,20.34314962,13.88435015
5839,13.9,20.01804285,15.05450459
5840,16.7,19.74094439,16.44605091
5841,18.9,19.54905264,17.76236987
5842,20.6,19.4592224,18.92442844
5843,21.7,19.46291444,19.83365975
5844,22.8,19.54112452,20.69170375
5845,23.9,19.67606787,21.53799076
5846,25,19.85304297,22.38520039
5847,25,20.05781322,22.77513234
5848,25.6,20.28168363,23.28969455
5849,24.4,20.50460458,23.05758886
5850,22.2,20.70400991,22.18205539
5851,20,20.85537111,21.06562141
5852,20,20.94517143,20.73276096
5853,19.4,20.97259285,20.31826838
5854,19.4,20.95938341,20.14755709
5855,19.4,20.92527571,20.04448708
5856,17.8,20.87151969,19.29886188
5857,15.6,20.7882993,18.12103173
5858,15,20.67159054,17.45095297
5859,15.6,20.52649069,17.38409612
5860,16.1,20.36457684,17.45591507
5861,15,20.19646284,16.93335624
5862,15,20.03388248,16.72794248
5863,16.7,19.88507021,17.30714177
5864,16.7,19.75168703,17.41033742
5865,18.3,19.65152531,18.10564748
5866,18.3,19.58328995,18.30071833
5867,19.4,19.55159799,18.85554854
5868,20,19.55162394,19.29717788
5869,20.6,19.58019951,19.72900484
5870,19.4,19.6274466,19.40698561
5871,20,19.68175319,19.62751249
5872,19.4,19.72822597,19.45592612
5873,18.9,19.76423217,19.22444554
5874,17.2,19.77869829,18.44920148
5875,15.6,19.76094073,17.54105704
5876,15.6,19.70594499,17.22123989
5877,13.3,19.60404578,16.06946537
5878,13.3,19.46802516,15.65880195
5879,12.2,19.29641885,14.95102953
5880,10.6,19.09356371,13.96600983
5881,10.6,18.86836919,13.5606818
5882,10,18.62170305,13.04560811
5883,10,18.36576037,12.77368557
5884,9.4,18.1073486,12.32283672
5885,9.4,17.85336971,12.08951376
5886,9.4,17.60633559,11.91715228
5887,15,17.39675248,14.13439493
5888,18.3,17.25190917,16.09529216
5889,20,17.20905575,17.47566024
5890,21.1,17.2761803,18.50928522
5891,21.7,17.42713165,19.24326204
5892,21.7,17.62783373,19.63053784
5893,22.2,17.85258213,20.11011669
5894,22.2,18.08184683,20.37782455
5895,21.7,18.30341836,20.36536913
5896,21.1,18.50680696,20.21005229
5897,20.6,18.68278587,20.02552031
5898,17.8,18.81410191,18.83715209
5899,16.7,18.89373696,18.05157294
5900,16.7,18.91637929,17.76649466
5901,15,18.88242412,16.89257017
5902,16.1,18.81591497,17.041914
5903,13.3,18.71461713,15.81379906
5904,12.2,18.58687515,14.94550765
5905,12.2,18.4291378,14.57588417
5906,12.8,18.24751381,14.59152654
5907,13.9,18.06474025,14.9531623
5908,13.3,17.89542009,14.73566524
5909,12.2,17.74315608,14.17988984
5910,13.3,17.60576569,14.43669578
5911,15.6,17.48546996,15.40915224
5912,18.3,17.40435958,16.80025347
5913,21.1,17.39190383,18.42553981
5914,22.8,17.46281522,19.72413816
5915,24.4,17.61867704,20.94266719
5916,26.1,17.84882373,22.19615384
5917,27.2,18.13560987,23.21812169
5918,28.3,18.46594195,24.18604908
5919,28.9,18.8246918,24.92368757
5920,27.8,19.19050857,24.87572669
5921,26.1,19.53876773,24.33022366
5922,25,19.84416202,23.8318879
5923,22.2,20.07943561,22.56551851
5924,21.1,20.23825067,21.75380399
5925,21.1,20.32306326,21.46157059
5926,21.7,20.35295228,21.55751108
5927,19.4,20.34254451,20.56463413
5928,19.4,20.3090585,20.25199047
5929,19.4,20.25289487,20.07986899
5930,18.9,20.17829164,19.75215691
5931,17.8,20.09050507,19.13994475
5932,16.1,19.98385183,18.18745557
5933,15,19.85105406,17.36624183
5934,14.4,19.68835655,16.75880153
5935,18.3,19.51933704,18.09674868
5936,21.7,19.37854809,19.79909749
5937,24.4,19.31408825,21.44467649
5938,26.7,19.35494877,23.00024249
5939,28.3,19.49844304,24.28927939
5940,29.4,19.72626063,25.32255957
5941,30.6,20.01863412,26.33152454
5942,31.1,20.35131337,27.03311673
5943,30.6,20.70055771,27.22388072
5944,28.9,21.03827719,26.74204001
5945,27.2,21.33821553,26.02095305
5946,25,21.57452155,24.95114653
5947,22.8,21.7309253,23.72375172
5948,22.2,21.80747262,23.06520281
5949,21.1,21.80968767,22.31420382
5950,21.1,21.75956676,22.00423124
5951,20,21.67066356,21.35003589
5952,18.3,21.54978389,20.36249442
5953,18.3,21.40680709,19.97779095
5954,18.9,21.24558098,19.99058148
5955,17.8,21.07385637,19.42571439
5956,18.3,20.90955813,19.40107149
5957,17.8,20.74906396,19.09375857
5958,17.8,20.59731643,18.94113629
5959,20,20.46430163,19.75558457
5960,22.2,20.36458678,20.86254741
5961,25,20.32539651,22.37840249
5962,27.8,20.36918637,24.07310252
5963,30,20.50549365,25.63173387
5964,29.4,20.72180497,26.02460768
5965,28.3,20.98586723,25.89242263
5966,28.9,21.26619933,26.26586305
5967,26.1,21.5210861,25.29576996
5968,26.7,21.74031283,25.36552306
5969,25.6,21.90875129,24.93212508
5970,24.4,22.03042393,24.32743306
5971,23.3,22.10774545,23.68488272
